,id,original_title,release_date,runtime,genres,budget,revenue,vote_average,vote_count,popularity,overview
2232,713,The Piano,1993-05-19,121,"Drama,Romance",7000000,40185556,7.4,1181,12.151,"After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts."
2233,10439,Hocus Pocus,1993-07-16,96,"Comedy,Family,Fantasy",28000000,39514713,7.0,2207,106.356,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all."
2234,15765,What's Love Got to Do with It,1993-06-09,118,"Drama,Music",15000000,39100956,7.0,221,9.642,"What's Love Got to Do with It is a 1993 American biographical film directed by Brian Gibson, based on the life of Tina Turner. The film stars Angela Bassett as Tina Turner and Laurence Fishburne as Ike Turner.  The screenplay was adapted by Kate Lanier from the book I, Tina co-written by Turner with Kurt Loder. Both Ike and Tina assigned rights to Lanier for their lives to be dramatized in the film. The film's soundtrack featured the hit song ""I Don't Wanna Fight"", which went to number one in seven countries."
2235,2149,Body of Evidence,1993-01-15,101,"Drama,Thriller,Romance",30000000,38000000,4.9,242,11.706,"When an elderly millionaire is found dead with cocaine in his system, his will leaves $8 million to Rebecca Carlson, who was having an affair with him. District attorney Robert Garrett decides to prosecute Rebecca, arguing that she deliberately engaged in wild sex with the old man to overexcite him and lead to his premature death. Defense attorney Frank Dulaney defends Rebecca in court while getting sucked into a dangerous affair with her."
2236,7305,Alive,1993-01-15,127,"Adventure,Drama,Thriller",32000000,36733909,6.9,1177,21.785,"The amazing, true story of a Uruguayan rugby team's plane that crashed in the middle of the Andes mountains, and their immense will to survive and pull through alive, forced to do anything and everything they could to stay alive on meager rations and through the freezing cold."
2238,8005,Robin Hood: Men in Tights,1993-07-28,104,Comedy,20000000,35739755,6.6,1706,16.723,"Robin Hood comes home after fighting in the Crusades to learn that the noble King Richard is in exile and that the despotic King John now rules England, with the help of the Sheriff of Rottingham. Robin Hood assembles a band of fellow patriots to do battle with King John and the Sheriff."
2239,19931,The Joy Luck Club,1993-09-08,139,Drama,11000000,32861136,7.2,106,7.445,"Through a series of flashbacks, four Chinese women born in America and their respective mothers born in feudal China explore their pasts."
2241,10436,The Age of Innocence,1993-09-10,139,"Drama,Romance",34000000,32255440,7.0,847,10.51,"Tale of 19th century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin."
2243,9409,Another Stakeout,1993-07-22,105,"Comedy,Crime,Action",30000000,30000000,5.5,171,7.044,Chris and Bill are called upon for their excellent surveillance record to stakeout a lakeside home where a Mafia trial witness is believed to be heading or already hiding.
2244,9516,Menace II Society,1993-05-26,97,"Drama,Crime",3500000,27900000,7.5,595,19.706,A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.
2246,8291,Poetic Justice,1993-07-23,109,"Drama,Romance",14000000,27515786,6.8,197,11.03,"Still grieving after the murder of her boyfriend, hairdresser Justice writes poetry to deal with the pain of her loss. Unable to get to Oakland to attend a convention because of her broken-down car, Justice gets a lift with her friend, Iesha and Iesha's postal worker boyfriend, Chicago. Along for the ride is Chicago's co-worker, Lucky, to whom Justice grows close after some initial problems. But is she ready to open her heart again?"
2247,41659,My Life,1993-11-12,114,"Drama,Romance",17500000,27484464,6.7,174,6.733,"It seems that Bob Jones has everything a man could want, namely a fulfilling job and a beautiful, pregnant wife, Gail. But Bob's life is turned upside-down when he is diagnosed with cancer and given four months to live -- not even enough time to see his first child's birth. To cleanse himself of demons in his remaining days, Bob makes a video diary, hoping to pass along some wisdom to his future child. Along the way, he discovers a lot about himself."
2248,10445,Shadowlands,1993-12-25,131,"Drama,Romance",22000000,25842000,6.9,210,7.454,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham."
2250,34723,The Adventures of Huck Finn,1993-04-02,108,"Adventure,Comedy,Drama,Family",6500000,24103594,6.2,147,6.638,"Mischievous Huck Finn is unnerved when his father, reemerging after years away, kidnaps him in an attempt to take away a $600 inheritance from his late mother. Fearing for his life, Huck fakes his own death and escapes. He soon runs into his friend, Jim, a slave fleeing his master. Together, the pair embarks on a raft journey down the Mississippi River, staying ahead of pursuers who blame the slave for Huck's alleged murder."
2251,1245,The Remains of the Day,1993-11-05,134,"Drama,Romance",11500000,23237911,7.4,996,11.387,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.
2255,14534,Rudy,1993-09-17,114,"Drama,History",12000000,22750363,7.4,524,13.325,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team."
2256,11971,Much Ado About Nothing,1993-05-07,111,"Drama,Comedy,Romance",11000000,22551000,7.0,590,10.604,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding."
2258,9612,Coneheads,1993-07-23,87,"Comedy,Fiction,Family",33000000,21274717,5.3,751,14.487,"A pair of aliens arrive on Earth to prepare for invasion, but crash instead. With enormous cone-shaped heads, robotlike walks and an appetite for toilet paper, aliens Beldar and Prymatt don't exactly blend in with the population of Paramus, N.J. But for some reason, everyone believes them when they say they're from France."
2259,9607,Super Mario Bros.,1993-05-28,104,"Adventure,Comedy,Family,Fiction",48000000,20915465,4.2,948,16.589,"Mario and Luigi, plumbers from Brooklyn, find themselves in an alternate universe where evolved dinosaurs live in hi-tech squalor. They're the only hope to save our universe from invasion by the dino dictator, Koopa."
2261,15613,Fire in the Sky,1993-03-12,109,"Fiction,Drama,Mystery",19885552,19724334,6.6,430,13.717,"A group of men who were clearing brush for the government arrive back in town, claiming that their friend was abducted by aliens. Nobody believes them, and despite a lack of motive and no evidence of foul play, their friends' disappearance is treated as murder."
2264,35588,Geronimo: An American Legend,1993-12-10,115,"Western,History",35000000,18635620,6.3,199,10.688,"The Apache Indians have reluctantly agreed to settle on a US Government approved reservation. Not all the Apaches are able to adapt to the life of corn farmers. One in particular, Geronimo, is restless. Pushed over the edge by broken promises and necessary actions by the government, Geronimo and thirty or so other warriors form an attack team which humiliates the government by evading capture, while reclaiming what is rightfully theirs."
2265,6593,ゴジラvsメカゴジラ,1993-12-11,108,Fiction,9500000,18000000,7.4,148,11.33,"The U.N.G.C.C. (United Nations Godzilla Countermeasure Center) recovers the remains of Mecha-King Ghidorah and construct Mechagodzilla as a countermeasure against Godzilla. Meanwhile, a giant egg is discovered along with a new monster called Rodan. The egg is soon found to be none other than an infant Godzillasaurus."
2266,15278,CB4,1993-03-12,89,"Music,Comedy",6000000,17953778,6.1,89,8.53,"A ""rockumentary"", covering the rise to fame of MC Gusto, Stab Master Arson, and Dead Mike: members of the rap group ""CB4"". We soon learn that these three are not what they seem and don't apear to know as much about rap music as they claim... but a lack of musical ability in an artist never hurts sales, does it? You've just got to play the part of a rap star..."
2268,1607,A Bronx Tale,1993-09-14,121,"Drama,Crime",10000000,17287898,7.8,1720,20.576,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl."
2270,10285,Jason Goes to Hell: The Final Friday,1993-08-13,87,Horror,3000000,15938065,4.5,739,34.194,"Jason Voorhees, the living, breathing essence of evil, is back for one fierce, final fling! Tracked down and blown to bits by a special FBI task force, everyone now assumes that he's finally dead. But everybody assumes wrong. Jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. The terrifying truth is that he could be anywhere, or anybody. In this shocking, blood-soaked finale to Jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed. And once you know the chilling facts, you'll see him in your nightmares! And he'll see you in hell!"
